STATE,District Name,Market Name,Commodity,Variety,Grade,Min_Price,Max_Price,Modal_Price,Price Date
Maharashtra,pune,Pune,Onion,Local,Local,500,1600,1050.0,5/16/2025
Haryana,fatehabad,Tohana(New Veg Market),Onion,Onion,FAQ,1500,1600,1500.0,5/16/2025
Kerala,ernakulam,Kothamangalam,Potato,Other,FAQ,3000,4000,3500.0,5/16/2025
Rajasthan,bharatpur,Bayana,Potato,Other,FAQ,1100,1100,1100.0,5/16/2025
Kerala,kottayam,Kuruppanthura,Onion,Onion,Non-FAQ,4000,5000,4700.0,5/16/2025
Haryana,ambala,Barara,Onion,Other,Non-FAQ,1000,1000,1000.0,5/16/2025
Tamilnadu,krishnagiri,Denkanikottai(Uzhavar Sandhai ),Potato,(Red Nanital),Local,2500,3000,3000.0,5/16/2025
Kerala,idukki,Nedumkandam,Onion,Small,Non-FAQ,4500,4500,4500.0,5/16/2025
Uttar Pradesh,mainpuri,Mainpuri,Rice,Common,FAQ,3325,3435,3375.0,5/16/2025
Punjab,ludhiana,Doraha,Potato,Other,FAQ,700,700,700.0,5/16/2025
Haryana,rewari,Rewari,Onion,Medium,Non-FAQ,900,1900,1400.0,5/16/2025
Tamilnadu,dindigul,Dindigul(Uzhavar Sandhai ),Potato,(Red Nanital),Local,4000,5000,5000.0,5/16/2025
Kerala,malappuram,Perinthalmanna,Potato,Potato,FAQ,2000,2800,2200.0,5/16/2025
Madhya Pradesh,morena,Sabalgarh(F&V),Onion,Onion,FAQ,700,1000,850.0,5/16/2025
Uttar Pradesh,badaun,Wazirganj,Potato,Desi,Non-FAQ,1000,1050,1025.0,5/16/2025
Tamilnadu,theni,Kambam(Uzhavar Sandhai ),Potato,(Red Nanital),Local,3200,3200,3200.0,5/16/2025
Uttar Pradesh,lucknow,Banthara,Rice,Coarse,FAQ,2524,2544,2534.0,5/16/2025
Tamilnadu,virudhunagar,Thalavaipuram(Uzhavar Sandhai ),Potato,(Red Nanital),Local,2800,3400,3400.0,5/16/2025
Haryana,sonipat,Sonepat,Onion,Other,FAQ,900,1100,900.0,5/16/2025
West Bengal,birbhum,Rampurhat,Potato,Jyoti,FAQ,1300,1340,1320.0,5/16/2025
Uttar Pradesh,sitapur,Viswan,Rice,Coarse,FAQ,3120,3160,3140.0,5/16/2025
Madhya Pradesh,sagar,Sagar,Onion,Onion,FAQ,983,997,997.0,5/16/2025
West Bengal,kolkata,Bara Bazar (Posta Bazar),Potato,Other,FAQ,1440,1460,1460.0,5/16/2025
Uttar Pradesh,bijnor,Bijnaur,Rice,Common,FAQ,3230,3300,3250.0,5/16/2025
Uttar Pradesh,etawah,Jasvantnagar,Onion,Red,FAQ,1250,1350,1300.0,5/16/2025
Tamilnadu,salem,Attayampatti(Uzhavar Sandhai ),Onion,Bellary,Local,2500,3000,3000.0,5/16/2025
Haryana,yamuna nagar,Radaur,Onion,Other,FAQ,900,1100,1000.0,5/16/2025
Punjab,muktsar,Giddarbaha,Onion,Onion,FAQ,1000,1400,1200.0,5/16/2025
Tamilnadu,erode,Perundurai(Uzhavar Sandhai ),Onion,Bellary,Local,2200,2500,2500.0,5/16/2025
Tamilnadu,coimbatore,Udumalpet,Potato,(Red Nanital),Local,3000,5000,5000.0,5/16/2025
Tamilnadu,ramanathapuram,Ramanathapuram(Uzhavar Sandhai ),Onion,Bellary,Local,3000,3500,3500.0,5/16/2025
Punjab,jalandhar,Phillaur(Apra Mandi),Potato,Other,FAQ,800,800,800.0,5/16/2025
Madhya Pradesh,dhar,Badnawar,Onion,Onion,FAQ,211,600,500.0,5/16/2025
Madhya Pradesh,dhar,Badnawar,Onion,Medium,FAQ,200,700,700.0,5/16/2025
Orissa,ganjam,Hinjilicut,Onion,Other,FAQ,1700,2500,2000.0,5/16/2025
Uttar Pradesh,deoria,Devariya,Potato,Potato,FAQ,1160,1180,1170.0,5/16/2025
Uttar Pradesh,hardoi,Sandi,Rice,Common,FAQ,3130,3200,3160.0,5/16/2025
Uttar Pradesh,badaun,Badayoun,Onion,Nasik,FAQ,1180,1300,1235.0,5/16/2025
Tamilnadu,perambalur,Perambalur(Uzhavar Sandhai ),Onion,Bellary,Local,3000,3000,3000.0,5/16/2025
Tamilnadu,namakkal,Namakkal(Uzhavar Sandhai ),Potato,(Red Nanital),Local,3000,3500,3500.0,5/16/2025
Himachal Pradesh,hamirpur,Bharuasumerpur,Potato,Desi,FAQ,1190,1270,1225.0,5/16/2025
Uttar Pradesh,ghaziabad,Ghaziabad,Onion,Red,Non-FAQ,950,1050,1000.0,5/16/2025
Tamilnadu,vellore,Gudiyatham(Uzhavar Sandhai ),Onion,Bellary,Local,2400,2400,2400.0,5/16/2025
Maharashtra,sholapur,Solapur,Rice,Other,Local,3295,7010,3730.0,5/16/2025
West Bengal,murshidabad,Jangipur,Potato,Jyoti,FAQ,1300,1375,1345.0,5/16/2025
Madhya Pradesh,sagar,Sagar(F&V),Onion,Other,FAQ,800,1200,1000.0,5/16/2025
Maharashtra,akola,Akola,Onion,Other,Local,500,1300,1000.0,5/16/2025
Uttar Pradesh,varanasi,Varanasi,Rice,III,FAQ,3275,3400,3350.0,5/16/2025
Gujarat,navsari,Navsari,Potato,(Red Nanital),FAQ,1200,2100,1650.0,5/16/2025
Tamilnadu,erode,Sampath Nagar(Uzhavar Sandhai ),Onion,Bellary,Local,2400,2600,2600.0,5/16/2025
Kerala,malappuram,Parappanangadi,Potato,Other,FAQ,2200,2300,2300.0,5/16/2025
West Bengal,puruliya,Balarampur,Onion,Other,FAQ,1800,2200,2000.0,5/16/2025
Bihar,madhepura,Murliganj,Onion,White,FAQ,2200,2800,2500.0,5/16/2025
Tamilnadu,krishnagiri,Denkanikottai(Uzhavar Sandhai ),Onion,Bellary,Local,2000,2500,2500.0,5/16/2025
Uttar Pradesh,jhansi,Chirgaon,Onion,Red,FAQ,1100,1220,1150.0,5/16/2025
Tamilnadu,krishnagiri,Krishnagiri(Uzhavar Sandhai ),Onion,Bellary,Local,2000,2500,2500.0,5/16/2025
Tamilnadu,cuddalore,Panruti(Uzhavar Sandhai ),Potato,(Red Nanital),Local,3600,4000,4000.0,5/16/2025
Maharashtra,nashik,Umrane,Onion,Other,Local,700,1451,1200.0,5/16/2025
Rajasthan,ajmer,Madanganj Kishangarh,Potato,(Red Nanital),FAQ,1500,2000,1800.0,5/16/2025
Kerala,malappuram,Kondotty,Onion,Other,FAQ,2000,2200,2100.0,5/16/2025
Uttar Pradesh,muzaffarnagar,Khatauli,Onion,Red,FAQ,1000,1400,1200.0,5/16/2025
Tamilnadu,salem,Ammapet(Uzhavar Sandhai ),Potato,(Red Nanital),Local,3500,4000,4000.0,5/16/2025
Uttar Pradesh,ballia,Ballia,Onion,Red,FAQ,1130,1200,1160.0,5/16/2025
Punjab,patiala,Patiala,Potato,Potato,FAQ,700,1000,800.0,5/16/2025
Haryana,panchkula,Barwala,Onion,Onion,FAQ,1000,1200,1100.0,5/16/2025
Bihar,bhojpur,Piro,Onion,Medium,FAQ,1200,1240,1220.0,5/16/2025
Uttar Pradesh,saharanpur,Saharanpur,Onion,Red,FAQ,1100,1400,1240.0,5/16/2025
Uttar Pradesh,badaun,Visoli,Potato,Desi,FAQ,750,750,750.0,5/16/2025
Tamilnadu,cuddalore,Viruthachalam(Uzhavar Sandhai ),Potato,(Red Nanital),Local,4000,4000,4000.0,5/16/2025
Rajasthan,hanumangarh,Dablirathan,Potato,(Red Nanital),FAQ,800,1000,900.0,5/16/2025
Uttar Pradesh,saharanpur,Saharanpur,Onion,Red,Non-FAQ,800,1050,900.0,5/16/2025
Uttar Pradesh,jhansi,Mauranipur,Onion,Red,FAQ,1150,1185,1170.0,5/16/2025
Uttar Pradesh,jhansi,Gurusarai,Onion,Red,FAQ,1165,1200,1180.0,5/16/2025
Uttar Pradesh,baghpat,Baraut,Potato,Desi,Non-FAQ,800,1000,900.0,5/16/2025
West Bengal,howrah,Ramkrishanpur(Howrah),Potato,Jyoti,FAQ,1570,1600,1580.0,5/16/2025
Uttar Pradesh,baghpat,Baraut,Potato,Desi,FAQ,950,1230,1080.0,5/16/2025
Rajasthan,pratapgarh,Pratapgarh,Onion,Other,FAQ,280,990,810.0,5/16/2025
West Bengal,birbhum,Sainthia,Onion,Onion,FAQ,1800,2000,1900.0,5/16/2025
Uttar Pradesh,muzaffarnagar,Muzzafarnagar,Onion,Red,FAQ,1200,1400,1270.0,5/16/2025
Haryana,kaithal,Kaithal,Potato,(Red Nanital),FAQ,850,1100,975.0,5/16/2025
Tamilnadu,cuddalore,Cuddalore(Uzhavar Sandhai ),Onion,Bellary,Local,2500,3000,3000.0,5/16/2025
Rajasthan,bharatpur,Bayana,Onion,Onion,FAQ,1200,1200,1200.0,5/16/2025
Uttar Pradesh,pratapgarh,Pratapgarh,Onion,Other,FAQ,280,990,810.0,5/16/2025
Chhattisgarh,bilaspur,Bilaspur,Potato,Other,FAQ,800,1000,900.0,5/16/2025
Maharashtra,sholapur,Mangal Wedha,Onion,Local,Local,320,1410,1000.0,5/16/2025
Gujarat,bharuch,Bharuch,Onion,Other,Non-FAQ,1000,1700,1200.0,5/16/2025
Andhra Pradesh,medak,Sadasivpet,Onion,1st Sort,Non-FAQ,739,1369,1226.0,5/16/2025
Maharashtra,nashik,Shree Rameshwar Krushi Market,Onion,Other,FAQ,100,1400,734.05,5/16/2025
Orissa,ganjam,Hinjilicut,Potato,Other,FAQ,1700,2400,2000.0,5/16/2025
Uttar Pradesh,mathura,Mathura,Potato,Desi,FAQ,1100,1270,1180.0,5/16/2025
Uttar Pradesh,jhansi,Mauranipur,Potato,Desi,FAQ,1240,1280,1260.0,5/16/2025
Haryana,palwal,Palwal,Onion,Onion,FAQ,2000,2000,2000.0,5/16/2025
Rajasthan,sikar,Sikar,Onion,Onion,FAQ,400,800,600.0,5/16/2025
Karnataka,shimoga,Shimoga,Rice,Coarse,FAQ,2105,3050,3000.0,5/16/2025
Maharashtra,ahmednagar,Rahata,Potato,Other,Local,1500,1700,1600.0,5/16/2025
Orissa,khurda,Balugaon,Potato,Other,Non-FAQ,1200,1400,1300.0,5/16/2025
Madhya Pradesh,indore,Gautampura,Onion,Onion,FAQ,100,1000,900.0,5/16/2025
Haryana,sirsa,Sirsa,Potato,Other,FAQ,600,1000,900.0,5/16/2025
Uttar Pradesh,muzaffarnagar,Muzzafarnagar,Onion,Red,Non-FAQ,1000,1150,1100.0,5/16/2025
Orissa,bhadrak,Chandabali,Onion,Other,FAQ,2150,2500,2300.0,5/16/2025
Haryana,sonipat,Ganaur,Potato,Potato,FAQ,1200,1400,1200.0,5/16/2025
Madhya Pradesh,shajapur,Shujalpur,Onion,Red,FAQ,100,1108,100.0,5/16/2025
Uttar Pradesh,baghpat,Bagpat,Potato,Desi,FAQ,1100,1300,1200.0,5/16/2025
Tamilnadu,salem,Thammampatti (Uzhavar Sandhai ),Potato,(Red Nanital),Local,3500,3800,3800.0,5/16/2025
West Bengal,puruliya,Balarampur,Potato,Other,FAQ,1500,1700,1600.0,5/16/2025
Andhra Pradesh,warangal,Warangal,Potato,Potato,FAQ,2500,3000,2750.0,5/16/2025
Maharashtra,amarawati,Amrawati(Frui & Veg. Market),Onion,Local,Local,500,1000,750.0,5/16/2025
West Bengal,bankura,Bankura Sadar,Potato,Jyoti,FAQ,1240,1280,1260.0,5/16/2025
Uttar Pradesh,kushinagar,Tamkuhi road,Potato,Potato,FAQ,1400,1445,1420.0,5/16/2025
Orissa,jharsuguda,Jharsuguda,Rice,Other,FAQ,4000,5000,4500.0,5/16/2025
Punjab,hoshiarpur,Tanda Urmur,Potato,Other,FAQ,1000,1200,1100.0,5/16/2025
Bihar,bhojpur,Piro,Potato,Jyoti,FAQ,1400,1420,1410.0,5/16/2025
Orissa,rayagada,Rayagada,Potato,Other,FAQ,2100,2200,2200.0,5/16/2025
Uttar Pradesh,jhansi,Moth,Onion,Red,FAQ,1100,1280,1150.0,5/16/2025
Kerala,ernakulam,Perumbavoor,Potato,Potato,FAQ,2500,3500,3000.0,5/16/2025
Tamilnadu,cuddalore,Cuddalore(Uzhavar Sandhai ),Potato,(Red Nanital),Local,3600,3600,3600.0,5/16/2025
Uttar Pradesh,unnao,Purwa,Rice,Common,FAQ,3140,3200,3180.0,5/16/2025
Maharashtra,sholapur,Solapur,Onion,Red,Local,100,1570,1000.0,5/16/2025
Kerala,alappuzha,Aroor,Onion,Big,FAQ,2100,2300,2200.0,5/16/2025
Nagaland,kohima,Kohima,Potato,Potato,FAQ,3000,3200,3100.0,5/16/2025
Tamilnadu,virudhunagar,Srivilliputhur(Uzhavar Sandhai ),Onion,Bellary,Local,2500,3000,3000.0,5/16/2025
Uttar Pradesh,sitapur,Sitapur,Onion,Red,FAQ,1000,1300,1180.0,5/16/2025
Assam,lakhimpur,Golagokarnath,Onion,Red,FAQ,1150,1250,1200.0,5/16/2025
Tamilnadu,thiruvarur,Muthupettai(Uzhavar Sandhai ),Onion,Bellary,Local,4000,4000,4000.0,5/16/2025
Haryana,faridabad,"New Grain Market , Faridabad",Potato,Other,Non-FAQ,600,1200,900.0,5/16/2025
Uttar Pradesh,kaushambi,Manjhanpur,Rice,Common,FAQ,3050,3185,3115.0,5/16/2025
West Bengal,murshidabad,Jiaganj,Potato,Local,FAQ,900,990,950.0,5/16/2025
Tamilnadu,kancheepuram,Sunguvarchatram(Uzhavar Sandhai ),Onion,Bellary,Local,1800,2200,2200.0,5/16/2025
Tamilnadu,krishnagiri,Hosur(Uzhavar Sandhai ),Potato,(Red Nanital),Local,2500,3000,3000.0,5/16/2025
Uttar Pradesh,gonda,Nawabganj,Onion,Red,FAQ,1250,1300,1275.0,5/16/2025
Tamilnadu,erode,Thalavadi(Uzhavar Sandhai ),Potato,(Red Nanital),Local,3500,4000,4000.0,5/16/2025
Himachal Pradesh,hamirpur,Bharuasumerpur,Onion,Red,FAQ,1200,1325,1275.0,5/16/2025
Tamilnadu,namakkal,Namakkal(Uzhavar Sandhai ),Onion,Bellary,Local,2000,2500,2500.0,5/16/2025
Kerala,kannur,Taliparamba,Onion,Onion,FAQ,2100,2300,2200.0,5/16/2025
Madhya Pradesh,mandsaur,Mandsaur,Onion,Onion,FAQ,100,770,100.0,5/16/2025
West Bengal,bankura,Bishnupur(Bankura),Potato,Jyoti,FAQ,1240,1320,1280.0,5/16/2025
Gujarat,ahmedabad,Ahmedabad(Chimanbhai Patal Market Vasana),Potato,Jalander,FAQ,500,750,700.0,5/16/2025
Uttar Pradesh,azamgarh,Azamgarh,Potato,Desi,FAQ,1090,1210,1150.0,5/16/2025
Uttar Pradesh,hardoi,Hardoi,Onion,Pusa-Red,FAQ,1120,1190,1172.0,5/16/2025
Himachal Pradesh,mandi,Mandi(Mandi),Onion,Onion,FAQ,1400,1800,1500.0,5/16/2025
Haryana,jind,Jind,Onion,Other,FAQ,700,1000,800.0,5/16/2025
Tamilnadu,dharmapuri,Harur(Uzhavar Sandhai ),Onion,Bellary,Local,2500,2800,2800.0,5/16/2025
Haryana,karnal,Gharaunda,Potato,Other,FAQ,1000,1200,1200.0,5/16/2025
Punjab,hoshiarpur,Garh Shankar(Mahalpur),Potato,Potato,FAQ,600,800,700.0,5/16/2025
West Bengal,paschim bardhaman,Asansol,Potato,Jyoti,FAQ,1380,1460,1400.0,5/16/2025
Haryana,rohtak,Meham,Onion,Other,FAQ,1000,1000,1000.0,5/16/2025
Tamilnadu,kancheepuram,Kancheepuram(Uzhavar Sandhai ),Potato,(Red Nanital),Local,2500,3000,3000.0,5/16/2025
Punjab,sangrur,Dhuri,Onion,Onion,FAQ,1000,1500,1250.0,5/16/2025
Maharashtra,nashik,Devala,Onion,Other,Local,100,1270,1125.0,5/16/2025
Uttar Pradesh,prayagraj,Ajuha,Potato,Desi,FAQ,1100,1250,1180.0,5/16/2025
Kerala,kannur,Taliparamba,Potato,Potato,FAQ,3100,3300,3200.0,5/16/2025
West Bengal,nadia,Karimpur,Rice,Other,FAQ,4450,4550,4500.0,5/16/2025
Haryana,palwal,Hassanpur,Onion,Other,Non-FAQ,1100,1100,1100.0,5/16/2025
Bihar,madhubani,Jainagar,Onion,Medium,FAQ,2300,2500,2400.0,5/16/2025
Delhi,delhi,Azadpur,Onion,Onion,FAQ,500,1625,1125.0,5/16/2025
Kerala,thiruvananthapuram,Balarampuram,Onion,1st Sort,FAQ,3000,4000,3000.0,5/16/2025
Haryana,panchkula,Raipur Rai,Potato,Other,FAQ,800,1000,800.0,5/16/2025
Uttar Pradesh,bulandshahar,Khurja,Rice,III,FAQ,3140,3340,3240.0,5/16/2025
Tamilnadu,vellore,Kahithapattarai(Uzhavar Sandhai ),Potato,(Red Nanital),Local,3000,3000,3000.0,5/16/2025
Tamilnadu,coimbatore,Sundarapuram(Uzhavar Sandhai ),Potato,(Red Nanital),Local,3500,5500,5500.0,5/16/2025
Haryana,panchkula,Barwala,Potato,Other,FAQ,700,700,700.0,5/16/2025
Tamilnadu,dharmapuri,Dharmapuri(Uzhavar Sandhai ),Potato,(Red Nanital),Local,3200,3400,3400.0,5/16/2025
Haryana,mewat,Nuh,Onion,Other,Non-FAQ,1000,1000,1000.0,5/16/2025
Kerala,kollam,Anchal,Onion,Other,FAQ,3500,3700,3600.0,5/16/2025
Uttar Pradesh,bareilly,Bareilly,Onion,Red,FAQ,1180,1225,1200.0,5/16/2025
Haryana,ambala,Naraingarh,Potato,Potato,FAQ,500,1200,1100.0,5/16/2025
Tamilnadu,coimbatore,RSPuram(Uzhavar Sandhai ),Potato,(Red Nanital),Local,2000,5000,5000.0,5/16/2025
Rajasthan,pali,Pali,Potato,Other,FAQ,1100,1600,1350.0,5/16/2025
Uttar Pradesh,badaun,Badayoun,Potato,Desi,FAQ,1080,1180,1125.0,5/16/2025
Uttar Pradesh,lalitpur,Lalitpur,Onion,Red,FAQ,1120,1180,1160.0,5/16/2025
Assam,lakhimpur,Golagokarnath,Potato,Badshah,Non-FAQ,900,1050,980.0,5/16/2025
Tamilnadu,thanjavur,Thanjavur(Uzhavar Sandhai ),Potato,(Red Nanital),Local,3400,3400,3400.0,5/16/2025
West Bengal,murshidabad,Kandi,Potato,Local,FAQ,1020,1120,1060.0,5/16/2025
Uttar Pradesh,jhansi,Gurusarai,Rice,III,FAQ,3300,3550,3510.0,5/16/2025
Tamilnadu,coimbatore,RSPuram(Uzhavar Sandhai ),Onion,Bellary,Local,1800,2100,2100.0,5/16/2025
Orissa,bargarh,Bargarh,Potato,Other,FAQ,1300,1500,1400.0,5/16/2025
Tamilnadu,thiruvarur,Muthupettai(Uzhavar Sandhai ),Potato,(Red Nanital),Local,4000,4000,4000.0,5/16/2025
Uttar Pradesh,barabanki,Barabanki,Onion,Red,FAQ,1200,1300,1260.0,5/16/2025
Haryana,kurukshetra,Ladwa,Onion,Onion,Non-FAQ,1200,1700,1500.0,5/16/2025
West Bengal,kolkata,Bara Bazar (Posta Bazar),Potato,Other,Non-FAQ,1320,1360,1340.0,5/16/2025
Uttar Pradesh,lalitpur,Lalitpur,Potato,Local,FAQ,1260,1280,1270.0,5/16/2025
Punjab,gurdaspur,Dinanagar,Potato,Potato,FAQ,1200,1500,1500.0,5/16/2025
Madhya Pradesh,indore,Indore,Onion,Onion,FAQ,292,1007,676.0,5/16/2025
Punjab,ludhiana,Ludhiana,Potato,Other,FAQ,200,1000,600.0,5/16/2025
Kerala,thiruvananthapuram,Aralamoodu,Potato,Potato,FAQ,4000,5000,4500.0,5/16/2025
Maharashtra,mumbai,Vashi New Mumbai,Potato,Other,Local,1100,1800,1450.0,5/16/2025
Uttar Pradesh,ballia,Rasda,Onion,Red,FAQ,1145,1290,1210.0,5/16/2025
Tamilnadu,madurai,Anaiyur(Uzhavar Sandhai ),Potato,(Red Nanital),Local,4200,4600,4600.0,5/16/2025
Tamilnadu,thirunelveli,Melapalayam(Uzhavar Sandhai ),Onion,Bellary,Local,2000,2400,2400.0,5/16/2025
Gujarat,anand,"Anand(Veg,Yard,Anand)",Potato,Potato,FAQ,1000,1500,1250.0,5/16/2025
Kerala,ernakulam,Thrippunithura,Onion,Big,FAQ,2500,2500,2500.0,5/16/2025
Madhya Pradesh,morena,Sabalgarh(F&V),Potato,Desi,Non-FAQ,600,1000,800.0,5/16/2025
Punjab,ludhiana,Khanna,Potato,Other,FAQ,500,1000,800.0,5/16/2025
Haryana,rohtak,Meham,Potato,Other,FAQ,800,800,800.0,5/16/2025
Haryana,panipat,Madlauda,Potato,Other,FAQ,600,600,600.0,5/16/2025
Uttar Pradesh,shahjahanpur,Tilhar,Onion,Red,Non-FAQ,1170,1195,1190.0,5/16/2025
Haryana,yamuna nagar,Chhachrauli,Potato,Potato,FAQ,850,1200,850.0,5/16/2025
Tamilnadu,nagapattinam,Mayiladuthurai(Uzhavar Sandhai ),Onion,Bellary,Local,2500,3000,3000.0,5/16/2025
Haryana,yamuna nagar,Jagadhri,Potato,Other,FAQ,780,840,800.0,5/16/2025
West Bengal,kolkata,Bara Bazar (Posta Bazar),Potato,Jyoti,FAQ,1580,1620,1600.0,5/16/2025
Tamilnadu,nagapattinam,Nagapattinam(Uzhavar Sandhai ),Potato,(Red Nanital),Local,3000,4500,4500.0,5/16/2025
Uttar Pradesh,ghazipur,Gazipur,Rice,III,FAQ,3300,3370,3335.0,5/16/2025
West Bengal,jalpaiguri,Belacoba,Potato,Jyoti,FAQ,1120,1160,1140.0,5/16/2025
Uttar Pradesh,amethi,Sultanpur,Potato,Desi,Non-FAQ,990,1025,1010.0,5/16/2025
Maharashtra,nashik,Manmad,Onion,Other,Local,100,1374,1100.0,5/16/2025
Punjab,hoshiarpur,Mukerian,Potato,Potato,Non-FAQ,1200,1400,1300.0,5/16/2025
Tamilnadu,thiruvarur,Mannargudi II(Uzhavar Sandhai ),Onion,Bellary,Local,2600,3400,3400.0,5/16/2025
Uttar Pradesh,shahjahanpur,Tilhar,Potato,Desi,Non-FAQ,1030,1050,1040.0,5/16/2025
West Bengal,nadia,Bethuadahari,Potato,F.A.Q.,FAQ,1540,1560,1550.0,5/16/2025
Himachal Pradesh,kangra,Kangra(Baijnath),Potato,Potato,FAQ,1100,1200,1100.0,5/16/2025
Madhya Pradesh,morena,Morena,Potato,Potato,Non-FAQ,900,900,900.0,5/16/2025
Madhya Pradesh,ujjain,Ujjain,Onion,Onion,FAQ,100,1000,500.0,5/16/2025
Uttar Pradesh,balrampur,Panchpedwa,Potato,Potato,FAQ,1400,1800,1600.0,5/16/2025
Uttar Pradesh,ballia,Rasda,Potato,Desi,FAQ,1050,1200,1125.0,5/16/2025
Madhya Pradesh,hoshangabad,Pipariya(F&V),Potato,Potato,FAQ,1000,1700,1400.0,5/16/2025
Maharashtra,ahmednagar,Om Chaitanya Multistate Agro Purpose CoOp Society,Onion,Other,FAQ,200,1300,700.0,5/16/2025
Gujarat,kheda,Nadiyad(Piplag),Onion,Onion,Non-FAQ,1100,1200,1150.0,5/16/2025
Uttar Pradesh,prayagraj,Allahabad,Onion,Red,FAQ,1185,1250,1210.0,5/16/2025
Karnataka,koppal,Gangavathi,Rice,Other,FAQ,2400,3150,2770.0,5/16/2025
Gujarat,bhavnagar,Mahuva(Station Road),Onion,Red,FAQ,150,1055,780.0,5/16/2025
Tamilnadu,erode,Gobichettipalayam(Uzhavar Sandhai ),Potato,(Red Nanital),Local,4200,4500,4500.0,5/16/2025
Uttar Pradesh,ghaziabad,Muradnagar,Potato,Desi,FAQ,650,700,670.0,5/16/2025
West Bengal,bankura,Bankura Sadar,Onion,Nasik,FAQ,1700,1900,1800.0,5/16/2025
Rajasthan,ganganagar,Suratgarh,Onion,1st Sort,FAQ,800,1000,900.0,5/16/2025
Kerala,malappuram,Parappanangadi,Onion,Small,FAQ,5500,5600,5600.0,5/16/2025
Uttar Pradesh,gonda,Nawabganj,Rice,III,FAQ,3140,3180,3160.0,5/16/2025
Uttar Pradesh,unnao,Bangarmau,Onion,Red,FAQ,1120,1220,1170.0,5/16/2025
Tamilnadu,villupuram,Ulundurpettai,Onion,Bellary,Local,2000,2500,2500.0,5/16/2025
Tamilnadu,coimbatore,Mettupalayam(Uzhavar Sandhai ),Potato,(Red Nanital),Local,4200,4600,4600.0,5/16/2025
Maharashtra,nashik,Pimpalgaon Baswant(Saykheda),Onion,Other,Local,700,1138,950.0,5/16/2025
Uttar Pradesh,maharajganj,Partaval,Onion,Red,FAQ,1215,1360,1285.0,5/16/2025
Uttar Pradesh,bulandshahar,Siyana,Onion,Red,FAQ,1200,1300,1250.0,5/16/2025
Tamilnadu,salem,Athur(Uzhavar Sandhai ),Potato,(Red Nanital),Local,3500,3800,3800.0,5/16/2025
Andhra Pradesh,hyderabad,Mahboob Manison,Onion,2nd Sort,Non-FAQ,300,1000,800.0,5/16/2025
Tamilnadu,salem,Sooramangalam(Uzhavar Sandhai ),Potato,(Red Nanital),Local,3800,6000,6000.0,5/16/2025
Tamilnadu,virudhunagar,Srivilliputhur(Uzhavar Sandhai ),Potato,(Red Nanital),Local,3000,3500,3500.0,5/16/2025
Rajasthan,hanumangarh,Rawatsar,Onion,1st Sort,FAQ,800,800,800.0,5/16/2025
Uttar Pradesh,hardoi,Shahabad(New Mandi),Onion,Red,FAQ,1140,1220,1180.0,5/16/2025
Kerala,ernakulam,North Paravur,Onion,1st Sort,FAQ,5000,5500,5200.0,5/16/2025
Gujarat,ahmedabad,Ahmedabad(Chimanbhai Patal Market Vasana),Potato,Chips,FAQ,1500,2000,1850.0,5/16/2025
Haryana,yamuna nagar,Mustafabad,Potato,Other,FAQ,1000,1400,1200.0,5/16/2025
Maharashtra,nashik,Lasalgaon(Vinchur),Onion,Other,Local,500,1501,1150.0,5/16/2025
Uttar Pradesh,fatehpur,Bindki,Potato,Potato,FAQ,1130,1200,1170.0,5/16/2025
Uttar Pradesh,meerut,Meerut,Rice,Common,FAQ,3200,3380,3240.0,5/16/2025
Tamilnadu,salem,Attayampatti(Uzhavar Sandhai ),Potato,(Red Nanital),Local,3800,3800,3800.0,5/16/2025
Uttar Pradesh,bareilly,Bareilly,Onion,Red,Non-FAQ,1100,1125,1115.0,5/16/2025
Uttar Pradesh,mainpuri,Bewar,Potato,Local,FAQ,810,1010,910.0,5/16/2025
Uttar Pradesh,lucknow,Lucknow,Onion,Red,FAQ,1160,1260,1220.0,5/16/2025
Uttar Pradesh,ghaziabad,Ghaziabad,Onion,Red,FAQ,1170,1270,1220.0,5/16/2025
Rajasthan,ajmer,Madanganj Kishangarh,Onion,1st Sort,FAQ,1600,2000,1800.0,5/16/2025
Madhya Pradesh,shajapur,Shajapur,Onion,Medium,FAQ,100,900,100.0,5/16/2025
Gujarat,navsari,Bilimora,Potato,Other,FAQ,1600,2000,1800.0,5/16/2025
Uttar Pradesh,mathura,Mathura,Onion,Red,FAQ,1080,1280,1190.0,5/16/2025
West Bengal,hooghly,Champadanga,Onion,Nasik,FAQ,1350,1450,1400.0,5/16/2025
Karnataka,shimoga,Shimoga,Onion,Onion,FAQ,1500,2500,2000.0,5/16/2025
Madhya Pradesh,shajapur,Shajapur,Onion,Onion,FAQ,370,771,771.0,5/16/2025
Himachal Pradesh,chamba,Chamba,Onion,Other,FAQ,1800,2000,1900.0,5/16/2025
Nagaland,kohima,Jalukie,Potato,Potato,FAQ,2000,2500,2300.0,5/16/2025
Uttar Pradesh,maharajganj,Anandnagar,Onion,Red,FAQ,1200,1400,1300.0,5/16/2025
Rajasthan,pratapgarh,Pratapgarh,Onion,Red,FAQ,1200,1300,1240.0,5/16/2025
West Bengal,birbhum,Rampurhat,Onion,Local,FAQ,1400,1500,1450.0,5/16/2025
Maharashtra,pune,Pune(Manjri),Potato,Other,Local,1500,2000,1700.0,5/16/2025
